#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NT_176739.1",397204,403693,"+",100741906,"LOC100741906","-","XP_012240744.1",249,"lysoplasmalogenase-like protein TMEM86A isoform X1"
"Un","NT_176739.1",397204,403693,"+",100741906,"LOC100741906","-","XP_003489424.1",245,"lysoplasmalogenase-like protein TMEM86A isoform X2"
"Un","NT_176739.1",405601,410140,"-",100741789,"LOC100741789","-","XP_003489423.2",644,"intraflagellar transport protein 81 homolog"
"Un","NT_176739.1",412977,413414,"-",100742220,"LOC100742220","-","XP_003489427.1",89,"dynein light chain 2, cytoplasmic"
"Un","NT_176739.1",416570,419398,"+",100742346,"LOC100742346","-","XP_003489428.1",386,"lysosomal aspartic protease"
"Un","NT_176739.1",420333,421619,"-",100743019,"LOC100743019","-","XP_003489434.1",335,"ubiquinone biosynthesis O-methyltransferase, mitochondrial"
"Un","NT_176739.1",424319,429604,"-",100742473,"LOC100742473","-","XP_024223205.1",1207,"DNA replication ATP-dependent helicase/nuclease DNA2 isoform X5"
"Un","NT_176739.1",424319,429604,"-",100742473,"LOC100742473","-","XP_012240848.1",1252,"DNA replication ATP-dependent helicase/nuclease DNA2 isoform X3"
"Un","NT_176739.1",424319,429604,"-",100742473,"LOC100742473","-","XP_012240849.1",1213,"DNA replication ATP-dependent helicase/nuclease DNA2 isoform X4"
"Un","NT_176739.1",424319,429604,"-",100742473,"LOC100742473","-","XP_003489429.1",1256,"DNA replication ATP-dependent helicase/nuclease DNA2 isoform X2"
"Un","NT_176739.1",424319,429604,"-",100742473,"LOC100742473","-","XP_012240847.1",1258,"DNA replication ATP-dependent helicase/nuclease DNA2 isoform X1"
"Un","NT_176739.1",424319,428817,"-",100742473,"LOC100742473","-","XP_033176520.1",1112,"DNA replication ATP-dependent helicase/nuclease DNA2 isoform X6"
"Un","NT_176739.1",433088,435723,"+",100743141,"LOC100743141","-","XP_033176521.1",375,"bidirectional sugar transporter N3 isoform X1"
"Un","NT_176683.1",1262094,1300115,"-",100740095,"LOC100740095","-","XP_024222778.1",1750,"breast cancer type 1 susceptibility protein-like isoform X2"
"Un","NT_176683.1",1286722,1300115,"-",100740095,"LOC100740095","-","XP_003488833.1",1794,"breast cancer type 1 susceptibility protein-like isoform X1"
"Un","NT_176683.1",1301451,1308642,"+",100743139,"LOC100743139","-","XP_033176161.1",90,"uncharacterized protein LOC100743139"
"Un","NT_176683.1",1332211,1339093,"-",100743258,"LOC100743258","-","XP_033176193.1",1368,"protein PRRC2C"
"Un","NT_176683.1",1399424,1560641,"-",100743377,"LOC100743377","-","XP_033176196.1",2739,"uncharacterized protein LOC100743377"
"Un","NT_176683.1",1399424,1560641,"-",100743377,"LOC100743377","-","XP_033176197.1",2739,"uncharacterized protein LOC100743377"
"Un","NT_176683.1",1399424,1560641,"-",100743377,"LOC100743377","-","XP_012240014.1",2739,"uncharacterized protein LOC100743377"
"Un","NT_176683.1",1565504,1576924,"+",100740460,"LOC100740460","-","XP_024222805.1",1413,"uncharacterized protein LOC100740460 isoform X1"
"Un","NT_176683.1",1565504,1576924,"+",100740460,"LOC100740460","-","XP_012240099.1",1410,"uncharacterized protein LOC100740460 isoform X2"
"Un","NT_176683.1",1565504,1576924,"+",100740460,"LOC100740460","-","XP_024222806.1",1409,"uncharacterized protein LOC100740460 isoform X3"
"Un","NT_176683.1",1565504,1576924,"+",100740460,"LOC100740460","-","XP_024222807.1",1406,"uncharacterized protein LOC100740460 isoform X5"
"Un","NT_176683.1",1565504,1573735,"+",100740460,"LOC100740460","-","XP_033176198.1",1118,"uncharacterized protein LOC100740460 isoform X4"
"Un","NT_176683.1",1578083,1579637,"-",105680646,"LOC105680646","-","XP_012240100.1",298,"uncharacterized protein LOC105680646"
"Un","NT_176683.1",1580235,1581208,"+",100740583,"LOC100740583","-","XP_012239970.1",186,"TM2 domain-containing protein CG10795"
"Un","NT_176683.1",1581875,1584677,"+",105680637,"LOC105680637","-","XP_012239969.1",789,"mucin-17-like, partial"
"Un","NT_176452.1",7,5473,"-",105680931,"LOC105680931","-","XP_033177791.1",1742,"mucin-2-like, partial"
"Un","NT_176452.1",6663,7760,"+",105680932,"LOC105680932","-","XP_012242572.2",230,"uncharacterized protein LOC105680932"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_024224436.2",1565,"chitin synthase chs-2 isoform X3"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_024224425.1",1565,"chitin synthase chs-2 isoform X1"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_033177515.1",1565,"chitin synthase chs-2 isoform X1"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_012242895.1",1565,"chitin synthase chs-2 isoform X1"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_012242898.1",1565,"chitin synthase chs-2 isoform X1"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_033177545.1",1565,"chitin synthase chs-2 isoform X4"
"Un","NT_176452.1",9634,29311,"-",100748510,"LOC100748510","-","XP_024224435.1",1565,"chitin synthase chs-2 isoform X2"
"Un","NT_176452.1",48326,53651,"+",100740568,"LOC100740568","-","XP_024224623.1",530,"sterol O-acyltransferase 1"
"Un","NT_176452.1",48326,53651,"+",100740568,"LOC100740568","-","XP_012242742.1",530,"sterol O-acyltransferase 1"
"Un","NT_176452.1",59383,65699,"-",100741246,"LOC100741246","-","XP_012242760.1",1790,"mediator of RNA polymerase II transcription subunit 1 isoform X3"
"Un","NT_176452.1",59464,65699,"-",100741246,"LOC100741246","-","XP_024224569.1",1816,"mediator of RNA polymerase II transcription subunit 1 isoform X1"
"Un","NT_176452.1",59464,65314,"-",100741246,"LOC100741246","-","XP_012242756.1",1795,"mediator of RNA polymerase II transcription subunit 1 isoform X2"
"Un","NT_176452.1",67458,74786,"-",100742286,"LOC100742286","-","XP_003485071.1",628,"neuronal PAS domain-containing protein 4 isoform X1"
"Un","NT_176452.1",67458,74110,"-",100742286,"LOC100742286","-","XP_024224608.1",580,"neuronal PAS domain-containing protein 4A isoform X2"
"Un","NT_176452.1",79653,82529,"-",100743485,"LOC100743485","-","XP_024224584.1",854,"centrosome-associated zinc finger protein CP190"
"Un","NT_176452.1",79653,82529,"-",100743485,"LOC100743485","-","XP_024224595.1",854,"centrosome-associated zinc finger protein CP190"
"Un","NT_176452.1",79653,82529,"-",100743485,"LOC100743485","-","XP_024224598.1",854,"centrosome-associated zinc finger protein CP190"
"Un","NT_176452.1",79653,82529,"-",100743485,"LOC100743485","-","XP_012242828.1",854,"centrosome-associated zinc finger protein CP190"
"Un","NT_176452.1",79653,82529,"-",100743485,"LOC100743485","-","XP_012242837.1",854,"centrosome-associated zinc finger protein CP190"
"Un","NT_176452.1",79653,82529,"-",100743485,"LOC100743485","-","XP_012242842.1",854,"centrosome-associated zinc finger protein CP190"
"Un","NT_176452.1",84807,86850,"+",100746913,"LOC100746913","-","XP_003485026.1",567,"D-glucuronyl C5-epimerase B"
"Un","NT_176452.1",88308,89449,"+",100748151,"LOC100748151","-","XP_003485036.1",223,"zinc finger CCHC-type and RNA-binding motif-containing protein 1"
"Un","NT_176739.1",433088,434042,"+",100743141,"LOC100743141","-","XP_003489435.1",226,"alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial isoform X2"
"Un","NT_176739.1",436743,444800,"+",100742833,"LOC100742833","-","XP_003489432.1",467,"TAR DNA-binding protein 43 isoform X1"
"Un","NT_176739.1",436743,444800,"+",100742833,"LOC100742833","-","XP_012240813.1",441,"TAR DNA-binding protein 43 isoform X4"
"Un","NT_176739.1",436743,444800,"+",100742833,"LOC100742833","-","XP_012240812.1",453,"TAR DNA-binding protein 43 isoform X3"
"Un","NT_176739.1",436743,442849,"+",100742833,"LOC100742833","-","XP_012240811.1",464,"uncharacterized protein LOC100742833 isoform X2"
"Un","NT_176739.1",452657,456113,"+",100742596,"LOC100742596","-","XP_012240870.1",664,"ATP-binding cassette sub-family D member 3"
"Un","NT_176739.1",458319,472587,"+",100742717,"LOC100742717","-","XP_033176495.1",748,"midnolin homolog isoform X1"
"Un","NT_176739.1",458319,472587,"+",100742717,"LOC100742717","-","XP_012240779.1",748,"midnolin homolog isoform X1"
"Un","NT_176739.1",458319,472587,"+",100742717,"LOC100742717","-","XP_003489431.1",738,"midnolin homolog isoform X2"
"Un","NT_176739.1",458358,472587,"+",100742717,"LOC100742717","-","XP_033176497.1",735,"midnolin homolog isoform X3"
"Un","NT_176739.1",476097,480275,"-",100745050,"LOC100745050","-","XP_003489284.1",1009,"E3 ubiquitin-protein ligase MIB2"
"Un","NT_176739.1",476097,480275,"-",100745050,"LOC100745050","-","XP_012240780.1",1009,"E3 ubiquitin-protein ligase MIB2"
"Un","NT_176739.1",482213,484837,"+",100745170,"LOC100745170","-","XP_012240814.1",507,"uncharacterized protein LOC100745170 isoform X1"
"Un","NT_176739.1",482213,484837,"+",100745170,"LOC100745170","-","XP_024223304.1",467,"uncharacterized protein LOC100745170 isoform X2"
"Un","NT_176739.1",486353,488369,"+",105680736,"LOC105680736","-","XP_012240815.1",413,"neurogenic locus notch homolog protein 1"
"Un","NT_176739.1",489187,492717,"+",100745293,"LOC100745293","-","XP_003489286.1",613,"serine/threonine-protein kinase PINK1, mitochondrial"
"Un","NT_176739.1",494109,496613,"+",100747248,"LOC100747248","-","XP_012240875.2",625,"leucine-rich repeat-containing protein 34-like"
"Un","NT_176739.1",496773,498069,"-",100745415,"LOC100745415","-","XP_024223305.1",357,"uncharacterized protein LOC100745415 isoform X2"
"Un","NT_176739.1",496773,498069,"-",100745415,"LOC100745415","-","XP_003489287.1",408,"uncharacterized protein LOC100745415 isoform X1"
"Un","NT_176739.1",500551,505449,"-",100745615,"LOC100745615","-","XP_024223197.1",951,"slit homolog 3 protein isoform X1"
"Un","NT_176739.1",500551,505449,"-",100745615,"LOC100745615","-","XP_024223198.1",951,"slit homolog 3 protein isoform X1"
"Un","NT_176739.1",500551,505449,"-",100745615,"LOC100745615","-","XP_003489288.1",951,"slit homolog 3 protein isoform X1"
"Un","NT_176739.1",500551,505449,"-",100745615,"LOC100745615","-","XP_012240858.1",951,"slit homolog 3 protein isoform X1"
"Un","NT_176739.1",500551,505449,"-",100745615,"LOC100745615","-","XP_012240859.1",951,"slit homolog 3 protein isoform X1"
"Un","NT_176739.1",500551,505449,"-",100745615,"LOC100745615","-","XP_012240861.1",951,"slit homolog 3 protein isoform X1"
"Un","NT_176739.1",500551,504009,"-",100745615,"LOC100745615","-","XP_012240864.1",809,"protein slit isoform X2"
"Un","NT_176739.1",500551,504009,"-",100745615,"LOC100745615","-","XP_012240865.1",809,"protein slit isoform X2"
"Un","NT_176739.1",513508,535679,"+",100745737,"LOC100745737","-","XP_012240680.1",1583,"cytospin-A isoform X3"
"Un","NT_176739.1",513508,535679,"+",100745737,"LOC100745737","-","XP_003489289.3",1578,"cytospin-A isoform X4"
"Un","NT_176739.1",514051,535679,"+",100745737,"LOC100745737","-","XP_012240679.1",1610,"cytospin-A isoform X2"
"Un","NT_176739.1",514259,535679,"+",100745737,"LOC100745737","-","XP_033176498.1",1566,"cytospin-A isoform X5"
"Un","NT_176739.1",514259,535679,"+",100745737,"LOC100745737","-","XP_012240683.1",1566,"cytospin-A isoform X5"
"Un","NT_176739.1",514259,535679,"+",100745737,"LOC100745737","-","XP_012240678.1",1561,"cytospin-A isoform X1"
"Un","NT_176739.1",529157,535679,"+",100745737,"LOC100745737","-","XP_012240684.1",1385,"cytospin-A isoform X6"
"Un","NT_176739.1",537053,538354,"-",100745859,"LOC100745859","-","XP_012240688.1",433,"histone deacetylase 3 isoform X1"
"Un","NT_176739.1",537053,538233,"-",100745859,"LOC100745859","-","XP_012240689.1",367,"histone deacetylase 3 isoform X2"
"Un","NT_176739.1",539663,541030,"+",105680729,"LOC105680729","-","XP_024223194.1",242,"uncharacterized protein LOC105680729 isoform X1"
"Un","NT_176739.1",539663,541030,"+",105680729,"LOC105680729","-","XP_012240692.1",242,"uncharacterized protein LOC105680729 isoform X1"
"Un","NT_176739.1",539663,541030,"+",105680729,"LOC105680729","-","XP_012240694.1",242,"uncharacterized protein LOC105680729 isoform X1"
"Un","NT_176739.1",539879,541030,"+",105680729,"LOC105680729","-","XP_012240695.1",192,"uncharacterized protein LOC105680729 isoform X2"
"Un","NT_176452.1",88308,89449,"+",100748151,"LOC100748151","-","XP_012242880.1",223,"zinc finger CCHC-type and RNA-binding motif-containing protein 1"
"Un","NT_176452.1",89507,91333,"+",100748749,"LOC100748749","-","XP_024224630.1",227,"U6 snRNA phosphodiesterase isoform X2"
"Un","NT_176452.1",90024,91333,"+",100748749,"LOC100748749","-","XP_003485041.1",253,"U6 snRNA phosphodiesterase isoform X1"
"Un","NT_176452.1",92123,109199,"-",100749823,"LOC100749823","-","XP_003485049.1",516,"sorting nexin-8-like isoform X2"
"Un","NT_176452.1",92123,108629,"-",100749823,"LOC100749823","-","XP_012243436.1",535,"sorting nexin-8-like isoform X1"
"Un","NT_176452.1",110028,111310,"-",100740202,"LOC100740202","-","XP_024224772.2",230,"UPF0193 protein EVG1 homolog"
"Un","NT_176452.1",113284,114673,"+",100740322,"LOC100740322","-","XP_012242666.1",222,"uncharacterized protein LOC100740322 isoform X1"
"Un","NT_176452.1",113284,114223,"+",100740322,"LOC100740322","-","XP_012242673.1",181,"uncharacterized protein LOC100740322 isoform X2"
"Un","NT_176452.1",116436,118546,"-",100740447,"LOC100740447","-","XP_003485056.1",343,"WD repeat domain phosphoinositide-interacting protein 3 isoform X1"
"Un","NT_176452.1",116436,117758,"-",100740447,"LOC100740447","-","XP_012242646.1",299,"WD repeat domain phosphoinositide-interacting protein 3 isoform X2"
"Un","NT_176452.1",118947,119702,"+",105680944,"LOC105680944","-","XP_012242658.1",251,"rRNA methyltransferase 2, mitochondrial"
"Un","NT_176452.1",206867,210461,"+",100740689,"LOC100740689","-","XP_003485058.1",129,"uncharacterized protein LOC100740689"
"Un","NT_176452.1",212319,217265,"+",100740810,"LOC100740810","-","XP_033177591.1",906,"E3 ubiquitin-protein ligase SMURF1 isoform X1"
"Un","NT_176452.1",212319,217265,"+",100740810,"LOC100740810","-","XP_003485059.1",906,"E3 ubiquitin-protein ligase SMURF1 isoform X1"
"Un","NT_176452.1",212319,217265,"+",100740810,"LOC100740810","-","XP_012242618.1",906,"E3 ubiquitin-protein ligase SMURF1 isoform X1"
"Un","NT_176452.1",212319,217265,"+",100740810,"LOC100740810","-","XP_024224741.1",905,"E3 ubiquitin-protein ligase SMURF1 isoform X2"
"Un","NT_176452.1",222463,225157,"+",100740929,"LOC100740929","-","XP_024224553.1",664,"THO complex subunit 1 isoform X1"
"Un","NT_176452.1",222463,225157,"+",100740929,"LOC100740929","-","XP_003485060.1",655,"THO complex subunit 1 isoform X2"
"Un","NT_176452.1",222463,225157,"+",100740929,"LOC100740929","-","XP_012243474.1",654,"THO complex subunit 1 isoform X3"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_012243266.1",1149,"collagen alpha-1(IX) chain isoform X7"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_024224471.1",1159,"collagen alpha-1(XVIII) chain isoform X6"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_033177469.1",1168,"collagen alpha-1(XVIII) chain isoform X4"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_012243234.1",1174,"collagen alpha-1(XVIII) chain isoform X2"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_012243251.1",1160,"collagen alpha-1(IX) chain isoform X5"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_033177466.1",1173,"collagen alpha-1(XVIII) chain isoform X3"
"Un","NT_176452.1",227177,573496,"-",100748868,"LOC100748868","-","XP_012243227.1",1178,"collagen alpha-1(XVIII) chain isoform X1"
"Un","NT_176452.1",227177,387000,"-",100748868,"LOC100748868","-","XP_024224485.1",981,"collagen alpha-2(IX) chain isoform X8"
"Un","NT_176452.1",584754,701483,"-",100748987,"LOC100748987","-","XP_003485043.1",449,"tRNA dimethylallyltransferase isoform X1"
"Un","NT_176452.1",584754,668334,"-",100748987,"LOC100748987","-","XP_012243395.1",392,"tRNA dimethylallyltransferase isoform X2"
"Un","NT_176452.1",719311,741427,"-",100749108,"LOC100749108","-","XP_024224517.1",522,"transcriptional regulator Myc-2-like"
"Un","NT_176452.1",844833,849674,"+",100741050,"LOC100741050","-","XP_024224412.1",337,"protein FAM49B"
"Un","NT_176452.1",844833,849674,"+",100741050,"LOC100741050","-","XP_033177458.1",337,"protein FAM49B"
"Un","NT_176452.1",844833,849674,"+",100741050,"LOC100741050","-","XP_003485061.1",337,"protein FAM49B"
"Un","NT_176452.1",844833,849674,"+",100741050,"LOC100741050","-","XP_012242957.1",337,"protein FAM49B"
"Un","NT_176452.1",844833,849674,"+",100741050,"LOC100741050","-","XP_012242973.1",337,"protein FAM49B"
"Un","NT_176452.1",1265950,1282641,"+",100741370,"LOC100741370","-","XP_033177795.1",3075,"zinc finger homeobox protein 3 isoform X1"
"Un","NT_176452.1",1265950,1282641,"+",100741370,"LOC100741370","-","XP_033177798.1",3075,"zinc finger homeobox protein 3 isoform X2"
"Un","NT_176452.1",1366980,1402152,"+",112213129,"LOC112213129","-","XP_033177501.1",252,"uncharacterized protein LOC112213129 isoform X1"
"Un","NT_176452.1",1366980,1402152,"+",112213129,"LOC112213129","-","XP_033177503.1",251,"uncharacterized protein LOC112213129 isoform X2"
"Un","NT_176452.1",1449764,1494306,"+",100749341,"LOC100749341","-","XP_024224886.1",385,"methyltransferase-like protein 9 isoform X2"
"Un","NT_176739.1",539879,541030,"+",105680729,"LOC105680729","-","XP_012240696.1",192,"uncharacterized protein LOC105680729 isoform X2"
"Un","NT_176739.1",542103,554483,"+",100746098,"LOC100746098","-","XP_003489292.3",356,"sex-lethal homolog isoform X1"
"Un","NT_176739.1",542103,549850,"+",100746098,"LOC100746098","-","XP_024223189.1",290,"sex-lethal homolog isoform X5"
"Un","NT_176739.1",542103,548888,"+",100746098,"LOC100746098","-","XP_024223188.1",298,"sex-lethal homolog isoform X4"
"Un","NT_176739.1",542103,548536,"+",100746098,"LOC100746098","-","XP_024223192.1",278,"sex-lethal homolog isoform X8"
"Un","NT_176739.1",542103,548242,"+",100746098,"LOC100746098","-","XP_024223190.1",283,"sex-lethal homolog isoform X6"
